0.001 0.000999
0.011 0.0108796480325862
0.031 0.0300537013183915
0.071 0.0661337193763966
0.151 0.129837076162102
0.266860432058123 0.204357006215771
0.421103101835114 0.276381055840254
0.619325488843225 0.333390325105962
0.871864483588184 0.364592185781093
1.19668572740474 0.361634462346725
1.62245556083909 0.320294155121357
2.19499438393736 0.244423718999944
2.94179039794352 0.15520955746457
3.84556503054933 0.0821059404045866
4.78750669041722 0.0396935660379066
5.84015734687092 0.0165241528137273
6.89716019373367 0.00590152649598146
8 2.62779297243408E-06
